run_id,master_seed,sequence,stage,event,farmer_id,plot_id,crop_before,crop_after,participation_response,commitment_state,lock_level,allocation_status,reason,planned_cash,current_cash,consent_exists,requires_renewed_consent,consent_basis,counterfactual,source_phase
p6_dev,20260812,436,stage2_initial_response,farmer_response,F0068,F0068-P03,onion,onion,ACCEPT,,,REALIZED_INITIAL,,16229.0,16229.0,True,,,False,phase1
p6_dev,20260812,437,stage2_initial_response,farmer_response,F0070,F0070-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,15971.0,15971.0,True,,,False,phase1
p6_dev,20260812,438,stage2_initial_response,farmer_response,F0071,F0071-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,53435.0,53435.0,True,,,False,phase1
p6_dev,20260812,439,stage2_initial_response,farmer_response,F0072,F0072-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,3928.0,3928.0,True,,,False,phase1
p6_dev,20260812,440,stage2_initial_response,farmer_response,F0074,F0074-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,624.0,624.0,True,,,False,phase1
p6_dev,20260812,441,stage2_initial_response,farmer_response,F0074,F0074-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,12475.0,12475.0,True,,,False,phase1
p6_dev,20260812,442,stage2_initial_response,farmer_response,F0077,F0077-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,3859.0,3859.0,True,,,False,phase1
p6_dev,20260812,443,stage2_initial_response,farmer_response,F0078,F0078-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,22877.0,22877.0,True,,,False,phase1
p6_dev,20260812,444,stage2_initial_response,farmer_response,F0078,F0078-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,16827.0,16827.0,True,,,False,phase1
p6_dev,20260812,445,stage2_initial_response,farmer_response,F0078,F0078-P03,maize,maize,ACCEPT,,,REALIZED_INITIAL,,66638.0,66638.0,True,,,False,phase1
p6_dev,20260812,446,stage2_initial_response,farmer_response,F0079,F0079-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,58812.0,58812.0,True,,,False,phase1
p6_dev,20260812,447,stage2_initial_response,farmer_response,F0080,F0080-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,12170.0,12170.0,True,,,False,phase1
p6_dev,20260812,448,stage2_initial_response,farmer_response,F0080,F0080-P02,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,10436.0,10436.0,True,,,False,phase1
p6_dev,20260812,449,stage2_initial_response,farmer_response,F0082,F0082-P01,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,7687.0,7687.0,True,,,False,phase1
p6_dev,20260812,450,stage2_initial_response,farmer_response,F0082,F0082-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,4560.0,4560.0,True,,,False,phase1
p6_dev,20260812,451,stage2_initial_response,farmer_response,F0083,F0083-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,4749.0,4749.0,True,,,False,phase1
p6_dev,20260812,452,stage2_initial_response,farmer_response,F0084,F0084-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,56476.0,56476.0,True,,,False,phase1
p6_dev,20260812,453,stage2_initial_response,farmer_response,F0084,F0084-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,88033.0,88033.0,True,,,False,phase1
p6_dev,20260812,454,stage2_initial_response,farmer_response,F0085,F0085-P01,groundnut,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,74239.0,0.0,False,,,False,phase1
p6_dev,20260812,455,stage2_initial_response,farmer_response,F0086,F0086-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,6737.0,6737.0,True,,,False,phase1
p6_dev,20260812,456,stage2_initial_response,farmer_response,F0089,F0089-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,10595.0,10595.0,True,,,False,phase1
p6_dev,20260812,457,stage2_initial_response,farmer_response,F0090,F0090-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,1134.0,1134.0,True,,,False,phase1
p6_dev,20260812,458,stage2_initial_response,farmer_response,F0090,F0090-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,22328.0,22328.0,True,,,False,phase1
p6_dev,20260812,459,stage2_initial_response,farmer_response,F0091,F0091-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,3404.0,3404.0,True,,,False,phase1
p6_dev,20260812,460,stage2_initial_response,farmer_response,F0092,F0092-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,13408.0,13408.0,True,,,False,phase1
p6_dev,20260812,461,stage2_initial_response,farmer_response,F0093,F0093-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,21191.0,21191.0,True,,,False,phase1
p6_dev,20260812,462,stage2_initial_response,farmer_response,F0094,F0094-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,7546.0,7546.0,True,,,False,phase1
p6_dev,20260812,463,stage2_initial_response,farmer_response,F0097,F0097-P02,soybean,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,29267.0,0.0,False,,,False,phase1
p6_dev,20260812,464,stage2_initial_response,farmer_response,F0102,F0102-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,423.0,423.0,True,,,False,phase1
p6_dev,20260812,465,stage2_initial_response,farmer_response,F0103,F0103-P01,maize,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,17032.0,0.0,False,,,False,phase1
p6_dev,20260812,466,stage2_initial_response,farmer_response,F0105,F0105-P04,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,14354.0,14354.0,True,,,False,phase1
p6_dev,20260812,467,stage2_initial_response,farmer_response,F0106,F0106-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,76079.0,76079.0,True,,,False,phase1
p6_dev,20260812,468,stage2_initial_response,farmer_response,F0107,F0107-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,21518.0,21518.0,True,,,False,phase1
p6_dev,20260812,469,stage2_initial_response,farmer_response,F0108,F0108-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,5098.0,5098.0,True,,,False,phase1
p6_dev,20260812,470,stage2_initial_response,farmer_response,F0108,F0108-P03,rice,rice,ACCEPT,,,REALIZED_INITIAL,,10423.0,10423.0,True,,,False,phase1
p6_dev,20260812,471,stage2_initial_response,farmer_response,F0109,F0109-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,20471.0,20471.0,True,,,False,phase1
p6_dev,20260812,472,stage2_initial_response,farmer_response,F0110,F0110-P01,sorghum,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,21425.0,0.0,False,,,False,phase1
p6_dev,20260812,473,stage2_initial_response,farmer_response,F0110,F0110-P02,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,3160.0,3160.0,True,,,False,phase1
p6_dev,20260812,474,stage2_initial_response,farmer_response,F0110,F0110-P03,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,2908.0,2908.0,True,,,False,phase1
p6_dev,20260812,475,stage2_initial_response,farmer_response,F0111,F0111-P02,maize,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,21452.0,0.0,False,,,False,phase1
p6_dev,20260812,476,stage2_initial_response,farmer_response,F0114,F0114-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,19098.0,19098.0,True,,,False,phase1
p6_dev,20260812,477,stage2_initial_response,farmer_response,F0115,F0115-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,32865.0,32865.0,True,,,False,phase1
p6_dev,20260812,478,stage2_initial_response,farmer_response,F0115,F0115-P03,maize,maize,ACCEPT,,,REALIZED_INITIAL,,56836.0,56836.0,True,,,False,phase1
p6_dev,20260812,479,stage2_initial_response,farmer_response,F0116,F0116-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,4708.0,4708.0,True,,,False,phase1
p6_dev,20260812,480,stage2_initial_response,farmer_response,F0117,F0117-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,10463.0,10463.0,True,,,False,phase1
p6_dev,20260812,481,stage2_initial_response,farmer_response,F0119,F0119-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,1719.0,1719.0,True,,,False,phase1
p6_dev,20260812,482,stage2_initial_response,farmer_response,F0120,F0120-P01,rice,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,1603.0,0.0,False,,,False,phase1
p6_dev,20260812,483,stage2_initial_response,farmer_response,F0121,F0121-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,5302.0,5302.0,True,,,False,phase1
p6_dev,20260812,484,stage2_initial_response,farmer_response,F0122,F0122-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,9058.0,9058.0,True,,,False,phase1
p6_dev,20260812,485,stage2_initial_response,farmer_response,F0123,F0123-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,15515.0,15515.0,True,,,False,phase1
p6_dev,20260812,486,stage2_initial_response,farmer_response,F0126,F0126-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,35367.0,35367.0,True,,,False,phase1
p6_dev,20260812,487,stage2_initial_response,farmer_response,F0126,F0126-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,103289.0,103289.0,True,,,False,phase1
p6_dev,20260812,488,stage2_initial_response,farmer_response,F0127,F0127-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,5737.0,5737.0,True,,,False,phase1
p6_dev,20260812,489,stage2_initial_response,farmer_response,F0128,F0128-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,1764.0,1764.0,True,,,False,phase1
p6_dev,20260812,490,stage2_initial_response,farmer_response,F0128,F0128-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,16540.0,16540.0,True,,,False,phase1
p6_dev,20260812,491,stage2_initial_response,farmer_response,F0128,F0128-P03,rice,rice,ACCEPT,,,REALIZED_INITIAL,,1871.0,1871.0,True,,,False,phase1
p6_dev,20260812,492,stage2_initial_response,farmer_response,F0129,F0129-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,55826.0,55826.0,True,,,False,phase1
p6_dev,20260812,493,stage2_initial_response,farmer_response,F0129,F0129-P02,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,52243.0,52243.0,True,,,False,phase1
p6_dev,20260812,494,stage2_initial_response,farmer_response,F0130,F0130-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,7358.0,7358.0,True,,,False,phase1
p6_dev,20260812,495,stage2_initial_response,farmer_response,F0131,F0131-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,268.0,268.0,True,,,False,phase1
p6_dev,20260812,496,stage2_initial_response,farmer_response,F0131,F0131-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,5178.0,5178.0,True,,,False,phase1
p6_dev,20260812,497,stage2_initial_response,farmer_response,F0133,F0133-P01,onion,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,23444.0,0.0,False,,,False,phase1
p6_dev,20260812,498,stage2_initial_response,farmer_response,F0134,F0134-P01,rice,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,6191.0,0.0,False,,,False,phase1
p6_dev,20260812,499,stage2_initial_response,farmer_response,F0135,F0135-P01,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,25772.0,25772.0,True,,,False,phase1
p6_dev,20260812,500,stage2_initial_response,farmer_response,F0136,F0136-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,1799.0,1799.0,True,,,False,phase1
p6_dev,20260812,501,stage2_initial_response,farmer_response,F0138,F0138-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,4863.0,4863.0,True,,,False,phase1
p6_dev,20260812,502,stage2_initial_response,farmer_response,F0138,F0138-P03,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,645030.0,645030.0,True,,,False,phase1
p6_dev,20260812,503,stage2_initial_response,farmer_response,F0139,F0139-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,8895.0,8895.0,True,,,False,phase1
p6_dev,20260812,504,stage2_initial_response,farmer_response,F0141,F0141-P02,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,1933.0,1933.0,True,,,False,phase1
p6_dev,20260812,505,stage2_initial_response,farmer_response,F0142,F0142-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,16566.0,16566.0,True,,,False,phase1
p6_dev,20260812,506,stage2_initial_response,farmer_response,F0145,F0145-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,1383.0,1383.0,True,,,False,phase1
p6_dev,20260812,507,stage2_initial_response,farmer_response,F0145,F0145-P02,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,13125.0,13125.0,True,,,False,phase1
p6_dev,20260812,508,stage2_initial_response,farmer_response,F0146,F0146-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,1537.0,1537.0,True,,,False,phase1
p6_dev,20260812,509,stage2_initial_response,farmer_response,F0147,F0147-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,31029.0,31029.0,True,,,False,phase1
p6_dev,20260812,510,stage2_initial_response,farmer_response,F0148,F0148-P01,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,324530.0,324530.0,True,,,False,phase1
p6_dev,20260812,511,stage2_initial_response,farmer_response,F0149,F0149-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,30282.0,30282.0,True,,,False,phase1
p6_dev,20260812,512,stage2_initial_response,farmer_response,F0150,F0150-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,8172.0,8172.0,True,,,False,phase1
p6_dev,20260812,513,stage2_initial_response,farmer_response,F0150,F0150-P03,onion,onion,ACCEPT,,,REALIZED_INITIAL,,95813.0,95813.0,True,,,False,phase1
p6_dev,20260812,514,stage2_initial_response,farmer_response,F0152,F0152-P03,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,13615.0,13615.0,True,,,False,phase1
p6_dev,20260812,515,stage2_initial_response,farmer_response,F0153,F0153-P03,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,59179.0,59179.0,True,,,False,phase1
p6_dev,20260812,516,stage2_initial_response,farmer_response,F0154,F0154-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,74070.0,74070.0,True,,,False,phase1
p6_dev,20260812,517,stage2_initial_response,farmer_response,F0156,F0156-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,9102.0,9102.0,True,,,False,phase1
p6_dev,20260812,518,stage2_initial_response,farmer_response,F0156,F0156-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,167219.0,167219.0,True,,,False,phase1
p6_dev,20260812,519,stage2_initial_response,farmer_response,F0156,F0156-P03,maize,maize,ACCEPT,,,REALIZED_INITIAL,,31085.0,31085.0,True,,,False,phase1
p6_dev,20260812,520,stage2_initial_response,farmer_response,F0158,F0158-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,23388.0,23388.0,True,,,False,phase1
p6_dev,20260812,521,stage2_initial_response,farmer_response,F0159,F0159-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,11966.0,11966.0,True,,,False,phase1
p6_dev,20260812,522,stage2_initial_response,farmer_response,F0160,F0160-P03,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,57376.0,57376.0,True,,,False,phase1
p6_dev,20260812,523,stage2_initial_response,farmer_response,F0162,F0162-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,9001.0,9001.0,True,,,False,phase1
p6_dev,20260812,524,stage2_initial_response,farmer_response,F0163,F0163-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,1610.0,1610.0,True,,,False,phase1
p6_dev,20260812,525,stage2_initial_response,farmer_response,F0166,F0166-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,2602.0,2602.0,True,,,False,phase1
p6_dev,20260812,526,stage2_initial_response,farmer_response,F0167,F0167-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,5218.0,5218.0,True,,,False,phase1
p6_dev,20260812,527,stage2_initial_response,farmer_response,F0169,F0169-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,1867.0,1867.0,True,,,False,phase1
p6_dev,20260812,528,stage2_initial_response,farmer_response,F0175,F0175-P01,sorghum,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,30574.0,0.0,False,,,False,phase1
p6_dev,20260812,529,stage2_initial_response,farmer_response,F0177,F0177-P01,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,76560.0,76560.0,True,,,False,phase1
p6_dev,20260812,530,stage2_initial_response,farmer_response,F0178,F0178-P01,pigeon_pea,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,76207.0,0.0,False,,,False,phase1
p6_dev,20260812,531,stage2_initial_response,farmer_response,F0178,F0178-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,45829.0,45829.0,True,,,False,phase1
p6_dev,20260812,532,stage2_initial_response,farmer_response,F0179,F0179-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,78286.0,78286.0,True,,,False,phase1
p6_dev,20260812,533,stage2_initial_response,farmer_response,F0179,F0179-P02,pigeon_pea,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,18277.0,0.0,False,,,False,phase1
p6_dev,20260812,534,stage2_initial_response,farmer_response,F0180,F0180-P01,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,5667.0,5667.0,True,,,False,phase1
p6_dev,20260812,535,stage2_initial_response,farmer_response,F0181,F0181-P02,onion,onion,ACCEPT,,,REALIZED_INITIAL,,204999.0,204999.0,True,,,False,phase1
p6_dev,20260812,536,stage2_initial_response,farmer_response,F0183,F0183-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,18279.0,18279.0,True,,,False,phase1
p6_dev,20260812,537,stage2_initial_response,farmer_response,F0188,F0188-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,6087.0,6087.0,True,,,False,phase1
p6_dev,20260812,538,stage2_initial_response,farmer_response,F0188,F0188-P02,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,147825.0,147825.0,True,,,False,phase1
p6_dev,20260812,539,stage2_initial_response,farmer_response,F0188,F0188-P03,onion,onion,ACCEPT,,,REALIZED_INITIAL,,32068.0,32068.0,True,,,False,phase1
p6_dev,20260812,540,stage2_initial_response,farmer_response,F0188,F0188-P04,maize,maize,ACCEPT,,,REALIZED_INITIAL,,15003.0,15003.0,True,,,False,phase1
p6_dev,20260812,541,stage2_initial_response,farmer_response,F0189,F0189-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,69069.0,69069.0,True,,,False,phase1
p6_dev,20260812,542,stage2_initial_response,farmer_response,F0190,F0190-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,21452.0,21452.0,True,,,False,phase1
p6_dev,20260812,543,stage2_initial_response,farmer_response,F0192,F0192-P02,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,51119.0,51119.0,True,,,False,phase1
p6_dev,20260812,544,stage2_initial_response,farmer_response,F0193,F0193-P01,maize,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,83428.0,0.0,False,,,False,phase1
p6_dev,20260812,545,stage2_initial_response,farmer_response,F0193,F0193-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,25520.0,25520.0,True,,,False,phase1
p6_dev,20260812,546,stage2_initial_response,farmer_response,F0194,F0194-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,54917.0,54917.0,True,,,False,phase1
p6_dev,20260812,547,stage2_initial_response,farmer_response,F0195,F0195-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,10240.0,10240.0,True,,,False,phase1
p6_dev,20260812,548,stage2_initial_response,farmer_response,F0198,F0198-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,8598.0,8598.0,True,,,False,phase1
p6_dev,20260812,549,stage2_initial_response,farmer_response,F0200,F0200-P01,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,1373.0,1373.0,True,,,False,phase1
p6_dev,20260812,550,stage2_initial_response,farmer_response,F0201,F0201-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,9258.0,9258.0,True,,,False,phase1
p6_dev,20260812,551,stage2_initial_response,farmer_response,F0202,F0202-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,5134.0,5134.0,True,,,False,phase1
p6_dev,20260812,552,stage2_initial_response,farmer_response,F0202,F0202-P03,maize,maize,ACCEPT,,,REALIZED_INITIAL,,47908.0,47908.0,True,,,False,phase1
p6_dev,20260812,553,stage2_initial_response,farmer_response,F0203,F0203-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,6588.0,6588.0,True,,,False,phase1
p6_dev,20260812,554,stage2_initial_response,farmer_response,F0204,F0204-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,4173.0,4173.0,True,,,False,phase1
p6_dev,20260812,555,stage2_initial_response,farmer_response,F0205,F0205-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,125674.0,125674.0,True,,,False,phase1
p6_dev,20260812,556,stage2_initial_response,farmer_response,F0205,F0205-P02,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,7812.0,7812.0,True,,,False,phase1
p6_dev,20260812,557,stage2_initial_response,farmer_response,F0207,F0207-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,630.0,630.0,True,,,False,phase1
p6_dev,20260812,558,stage2_initial_response,farmer_response,F0208,F0208-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,1235.0,1235.0,True,,,False,phase1
p6_dev,20260812,559,stage2_initial_response,farmer_response,F0211,F0211-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,1663.0,1663.0,True,,,False,phase1
p6_dev,20260812,560,stage2_initial_response,farmer_response,F0211,F0211-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,798.0,798.0,True,,,False,phase1
p6_dev,20260812,561,stage2_initial_response,farmer_response,F0211,F0211-P03,rice,rice,ACCEPT,,,REALIZED_INITIAL,,4521.0,4521.0,True,,,False,phase1
p6_dev,20260812,562,stage2_initial_response,farmer_response,F0212,F0212-P01,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,43771.0,43771.0,True,,,False,phase1
p6_dev,20260812,563,stage2_initial_response,farmer_response,F0212,F0212-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,1080.0,1080.0,True,,,False,phase1
p6_dev,20260812,564,stage2_initial_response,farmer_response,F0213,F0213-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,78806.0,78806.0,True,,,False,phase1
p6_dev,20260812,565,stage2_initial_response,farmer_response,F0215,F0215-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,2135.0,2135.0,True,,,False,phase1
p6_dev,20260812,566,stage2_initial_response,farmer_response,F0216,F0216-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,7948.0,7948.0,True,,,False,phase1
p6_dev,20260812,567,stage2_initial_response,farmer_response,F0216,F0216-P02,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,1839.0,1839.0,True,,,False,phase1
p6_dev,20260812,568,stage2_initial_response,farmer_response,F0219,F0219-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,8724.0,8724.0,True,,,False,phase1
p6_dev,20260812,569,stage2_initial_response,farmer_response,F0220,F0220-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,10014.0,10014.0,True,,,False,phase1
p6_dev,20260812,570,stage2_initial_response,farmer_response,F0221,F0221-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,1973.0,1973.0,True,,,False,phase1
p6_dev,20260812,571,stage2_initial_response,farmer_response,F0222,F0222-P04,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,273730.0,273730.0,True,,,False,phase1
p6_dev,20260812,572,stage2_initial_response,farmer_response,F0227,F0227-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,2327.0,2327.0,True,,,False,phase1
p6_dev,20260812,573,stage2_initial_response,farmer_response,F0228,F0228-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,8372.0,8372.0,True,,,False,phase1
p6_dev,20260812,574,stage2_initial_response,farmer_response,F0230,F0230-P01,maize,maize,ACCEPT,,,REALIZED_INITIAL,,16511.0,16511.0,True,,,False,phase1
p6_dev,20260812,575,stage2_initial_response,farmer_response,F0233,F0233-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,3434.0,3434.0,True,,,False,phase1
p6_dev,20260812,576,stage2_initial_response,farmer_response,F0234,F0234-P01,onion,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,42713.0,0.0,False,,,False,phase1
p6_dev,20260812,577,stage2_initial_response,farmer_response,F0234,F0234-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,10945.0,10945.0,True,,,False,phase1
p6_dev,20260812,578,stage2_initial_response,farmer_response,F0236,F0236-P02,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,8913.0,8913.0,True,,,False,phase1
p6_dev,20260812,579,stage2_initial_response,farmer_response,F0237,F0237-P01,pigeon_pea,pigeon_pea,ACCEPT,,,REALIZED_INITIAL,,35809.0,35809.0,True,,,False,phase1
p6_dev,20260812,580,stage2_initial_response,farmer_response,F0238,F0238-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,3081.0,3081.0,True,,,False,phase1
p6_dev,20260812,581,stage2_initial_response,farmer_response,F0239,F0239-P02,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,21473.0,21473.0,True,,,False,phase1
p6_dev,20260812,582,stage2_initial_response,farmer_response,F0240,F0240-P01,sorghum,sorghum,ACCEPT,,,REALIZED_INITIAL,,18517.0,18517.0,True,,,False,phase1
p6_dev,20260812,583,stage2_initial_response,farmer_response,F0241,F0241-P02,groundnut,FALLOW_UNALLOCATED,REJECT,,,REJECTED_FALLOW,,20465.0,0.0,False,,,False,phase1
p6_dev,20260812,584,stage2_initial_response,farmer_response,F0242,F0242-P03,rice,rice,ACCEPT,,,REALIZED_INITIAL,,16956.0,16956.0,True,,,False,phase1
p6_dev,20260812,585,stage2_initial_response,farmer_response,F0243,F0243-P02,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,4666.0,4666.0,True,,,False,phase1
p6_dev,20260812,586,stage2_initial_response,farmer_response,F0245,F0245-P01,onion,onion,ACCEPT,,,REALIZED_INITIAL,,198118.0,198118.0,True,,,False,phase1
p6_dev,20260812,587,stage2_initial_response,farmer_response,F0245,F0245-P02,maize,maize,ACCEPT,,,REALIZED_INITIAL,,23956.0,23956.0,True,,,False,phase1
p6_dev,20260812,588,stage2_initial_response,farmer_response,F0245,F0245-P03,rice,rice,ACCEPT,,,REALIZED_INITIAL,,6618.0,6618.0,True,,,False,phase1
p6_dev,20260812,589,stage2_initial_response,farmer_response,F0247,F0247-P01,rice,rice,ACCEPT,,,REALIZED_INITIAL,,2951.0,2951.0,True,,,False,phase1
p6_dev,20260812,590,stage2_initial_response,farmer_response,F0247,F0247-P02,rice,rice,ACCEPT,,,REALIZED_INITIAL,,832.0,832.0,True,,,False,phase1
p6_dev,20260812,591,stage2_initial_response,farmer_response,F0248,F0248-P02,groundnut,groundnut,ACCEPT,,,REALIZED_INITIAL,,3606.0,3606.0,True,,,False,phase1
p6_dev,20260812,592,stage2_initial_response,farmer_response,F0251,F0251-P01,soybean,soybean,ACCEPT,,,REALIZED_INITIAL,,1933.0,1933.0,True,,,False,phase1
